 12.3615  12.34488 12.32851 12.30843 12.2812  12.2529  12.23171 12.21125
 12.18311 12.14942 12.11843 12.09905 12.0868  12.07148 12.05643 12.04337
 12.04035 12.04518 12.05213 12.05808 12.06398 12.07279 12.07959 12.08496
 12.09236 12.10622 12.12216 12.13446 12.13925 12.1406  12.14656 12.15926
 12.16384 12.16031 12.15429 12.14864 12.14691 12.14435 12.13944 12.13405
 12.1317  12.13062 12.12238 12.11031 12.10127 12.09934 12.10039 12.09413
 12.08134 12.07557 12.07949 12.0873  12.09082 12.08989 12.08924 12.09245
 12.09323 12.09251 12.09434 12.10176 12.10932 12.11175 12.1103  12.11079
 12.12    12.12963 12.13427 12.12808 12.11872 12.11704 12.12326 12.12756
 12.12357 12.11911 12.11973 12.12273 12.12376 12.1223  12.12051 12.12043
 12.12046 12.11461 12.1078  12.10826 12.11484 12.12098 12.12393 12.11902
 12.11893 12.12383 12.12745 12.1261  12.12103 12.12158 12.12612 12.12714
 12.12556 12.1253  12.1331  12.14226 12.14102 12.13295 12.12769 12.12816
 12.13333 12.13624 12.13268 12.12703 12.12701 12.13502 12.14167 12.14334
 12.14293 12.14091 12.14057 12.13731 12.1354  12.14024 12.14668 12.15102
 12.14607 12.14182 12.14743 12.15762 12.16332 12.15829 12.1479  12.14515
 12.14921 12.1529  12.15311 12.15112 12.15273 12.15574 12.15663 12.15649
 12.15482 12.15817 12.16081 12.15599 12.14895 12.14748 12.15473 12.16499
 12.16979 12.16805 12.16545 12.16781 12.17275 12.1726  12.16983 12.17015
 12.17244 12.17528 12.17425 12.17254 12.17708 12.18605 12.19054 12.18217
 12.17232 12.17169 12.17794 12.18321 12.1792  12.17178 12.17234 12.1789
 12.18393 12.18604 12.18705 12.18768 12.18731 12.18492 12.18235 12.18343
 12.18975 12.19731 12.19537 12.19342 12.19323 12.20003 12.20975 12.2112
 12.20303 12.1952  12.19662 12.20223 12.20483 12.20311 12.20288 12.20621
 12.20946 12.20667 12.20371 12.20739"
"12.62413 12.48802 12.36659 12.26294 12.17331 12.09772 12.04491 12.02008
 12.01435 12.02504 12.04807 12.08316 12.12348 12.16091 12.19509 12.23736
 12.28169 12.32019 12.34662 12.3639  12.3801  12.39236 12.3995  12.39488
 12.38057 12.36482 12.34967 12.33118 12.30527 12.27649 12.25372 12.23275
 12.20409 12.16917 12.13614 12.11355 12.09893 12.08136 12.06399 12.04777
 12.0417  12.04476 12.05092 12.05605 12.06028 12.06837 12.07524 12.08135
 12.08885 12.10192 12.11802 12.13144 12.1376  12.1398  12.14632 12.15954
 12.16595 12.16335 12.15764 12.15213 12.15062 12.14911 12.14432 12.13838
 12.13539 12.13435 12.12736 12.11527 12.10557 12.1028  12.10352 12.09769
 12.08419 12.07721 12.07988 12.08784 12.09182 12.09062 12.08908 12.09192
 12.09329 12.09301 12.09443 12.10072 12.10807 12.11117 12.11019 12.1103
